aluno.escola.nome;aluno.numero_identificacao;aluno.periodo;aluno.turma;aluno.nascimento;aluno.sexo;aluno.raca
Escola municipal Maria Júlia Amorim Rodrigues;10542;0;92.02;2004-08-01;0;3
Escola municipal Antônio G. de Carvalho Filho;10743B;0;92.01;2005-02-06;0;1
Escola municipal Maria Júlia Amorim Rodrigues;10677;0;92.02;2005-05-02;0;
Escola municipal Antônio G. de Carvalho Filho;10748B;0;92.01;2005-07-31;1;3
Escola municipal Antônio G. de Carvalho Filho;10880B;0;92.01;2004-09-11;0;1
Escola municipal Antônio G. de Carvalho Filho;10521c;0;92.01;2004-06-11;1;3
Escola municipal Antônio G. de Carvalho Filho;10597B;0;92.01;2004-07-27;1;3
Escola municipal Antônio G. de Carvalho Filho;10890B;0;92.01;2004-07-06;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10577;0;92.02;2004-09-01;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10515;0;92.02;0019-05-07;1;1
Escola municipal Antônio G. de Carvalho Filho;10558A;0;92.01;2004-06-01;0;1
Escola municipal Antônio G. de Carvalho Filho;10603B;0;92.01;2004-07-29;0;2
Escola municipal Antônio G. de Carvalho Filho;10568A;0;92.01;2004-01-31;0;4
Escola municipal Antônio G. de Carvalho Filho;10775B;0;92.01;2004-10-27;0;3
Escola municipal Antônio G. de Carvalho Filho;10984A;0;92.01;2004-12-14;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10526;0;92.02;2004-04-18;0;0
Escola municipal Antônio G. de Carvalho Filho;10915A;0;92.01;2005-01-31;1;0
Escola municipal Antônio G. de Carvalho Filho;10671B;0;92.01;2004-04-19;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10578;0;92.02;1900-01-01;0;1
Escola municipal Antônio G. de Carvalho Filho;10819A;0;92.01;2004-04-30;0;3
Escola municipal Antônio G. de Carvalho Filho;10652B;0;92.01;2005-03-03;1;3
Escola municipal Antônio G. de Carvalho Filho;10856;0;92.01;2004-07-12;0;3
Escola municipal Antônio G. de Carvalho Filho;10788B;0;92.01;2005-02-02;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10528;0;92.02;2004-04-09;1;1
Escola municipal Antônio G. de Carvalho Filho;10527C;0;92.01;0005-02-04;0;1
Escola municipal Maria Júlia Amorim Rodrigues;10919;0;92.02;1900-01-01;1;1
Escola municipal Antônio G. de Carvalho Filho;10609B;0;92.01;2004-10-23;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10589;0;92.02;2004-11-04;0;1
Escola municipal Antônio G. de Carvalho Filho;10683A;0;92.02;2005-01-14;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10609C;0;92.02;1900-01-01;0;4
Escola municipal Maria Júlia Amorim Rodrigues;10639;0;92.02;1900-01-01;0;1
Escola municipal Maria Júlia Amorim Rodrigues;10630;0;92.02;2004-11-25;1;4
Escola municipal Antônio G. de Carvalho Filho;10521D;0;92.01;2004-04-16;0;3
Escola municipal Antônio G. de Carvalho Filho;10822A;0;92.01;2005-02-10;0;1
Escola municipal Antônio G. de Carvalho Filho;10690A;0;92.01;2005-09-09;0;3
Escola municipal Antônio G. de Carvalho Filho;10522A;0;92.01;2004-11-24;1;3
Escola municipal Antônio G. de Carvalho Filho;10785C;0;92.01;2005-02-11;0;1
Escola municipal Maria Júlia Amorim Rodrigues;10795;0;92.02;2004-04-28;0;3
Escola municipal Antônio G. de Carvalho Filho;10653A;0;92.01;2004-10-07;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10741;0;92.02;1900-01-01;1;3
Escola municipal Antônio G. de Carvalho Filho;10606A;0;92.01;2900-10-31;1;3
Escola municipal Antônio G. de Carvalho Filho;10718B;0;92.01;2004-12-14;0;1
Escola municipal Maria Júlia Amorim Rodrigues;10775C;0;92.02;2005-06-17;0;3
Escola municipal Antônio G. de Carvalho Filho;10787C;0;92.01;2004-09-26;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10968A;0;92.02;2005-07-05;0;1
Escola municipal Maria Júlia Amorim Rodrigues;10943;0;92.02;2005-04-05;1;2
Escola municipal Antônio G. de Carvalho Filho;10619B;0;92.01;2005-02-18;1;1
Escola municipal Antônio G. de Carvalho Filho;10999A;0;92.01;2005-02-07;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10772;0;92.02;1900-01-01;0;3
Escola municipal Antônio G. de Carvalho Filho;10676;0;92.01;2004-06-04;0;4
Escola municipal Antônio G. de Carvalho Filho;10921B;0;92.01;2005-04-25;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10540;0;92.02;1900-01-01;0;1
Escola municipal Antônio G. de Carvalho Filho;10777B;0;92.01;2005-06-10;1;1
Escola municipal Antônio G. de Carvalho Filho;10887B;0;92.01;2005-09-09;1;2
Escola municipal Maria Júlia Amorim Rodrigues;10848A;0;92.02;2005-01-01;1;3
Escola municipal Antônio G. de Carvalho Filho;10888A;0;92.01;2005-03-28;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10669;0;92.02;2004-08-06;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10617;0;92.02;1900-01-01;0;
Escola municipal Maria Júlia Amorim Rodrigues;10849C;0;92.02;2006-06-03;1;
Escola municipal Maria Júlia Amorim Rodrigues;10849B;0;92.02;2006-06-03;1;
Escola municipal Maria Júlia Amorim Rodrigues;10574A;0;92.03;2004-06-04;1;0
Escola municipal Maria Júlia Amorim Rodrigues;10651;0;92.02;2005-02-19;1;4
Escola municipal Maria Júlia Amorim Rodrigues;10784B;0;92.03;2005-03-27;0;1
Escola municipal Maria Júlia Amorim Rodrigues;10948A;0;92.02;2004-06-25;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10953;0;92.02;2004-05-14;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10687;0;92.02;1900-01-01;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10968B;0;92.03;2004-06-19;0;4
Escola municipal Maria Júlia Amorim Rodrigues;10797B;0;92.03;2005-05-17;1;0
Escola municipal Maria Júlia Amorim Rodrigues;10590B;0;92.03;2004-08-09;0;4
Escola municipal Maria Júlia Amorim Rodrigues;10783B;0;92.03;2005-06-18;1;1
Escola municipal Maria Júlia Amorim Rodrigues;10593B;0;92.03;2005-07-11;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10641B;0;92.03;2004-05-17;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10574B;0;92.03;2004-06-04;1;0
Escola municipal Maria Júlia Amorim Rodrigues;10536A;0;92.03;2004-02-20;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10628;0;92.03;2005-03-02;0;4
Escola municipal Maria Júlia Amorim Rodrigues;10524B;0;92.03;2005-02-18;0;4
Escola municipal Maria Júlia Amorim Rodrigues;10916C;0;92.03;2004-11-08;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10991B;0;92.03;2004-05-14;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10581A;0;92.03;2005-02-24;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10610B;0;92.03;2004-08-12;0;2
Escola municipal Maria Júlia Amorim Rodrigues;10950;0;92.03;2005-04-18;1;1
Escola municipal Maria Júlia Amorim Rodrigues;10786A;0;92.03;2004-05-25;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10774B;0;92.03;2005-05-23;1;1
Escola municipal Maria Júlia Amorim Rodrigues;10759A;0;92.03;2005-08-04;0;2
Escola municipal Maria Júlia Amorim Rodrigues;10613A;0;92.03;2004-06-06;1;4
Escola municipal Professor Sávia F. Jacome;15567;0;92.01;2005-01-15;1;3
Escola municipal Maria Júlia Amorim Rodrigues;10964A;0;92.03;2005-02-20;0;1
Escola municipal Professor Sávia F. Jacome;15698;0;92.01;2004-10-23;0;0
Escola municipal Professor Sávia F. Jacome;15817;0;92.01;2005-08-19;1;1
Escola municipal Maria Júlia Amorim Rodrigues;10716;0;92.03;2005-06-18;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10544B;0;92.03;2005-02-28;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10976B;0;92.03;2004-09-05;0;4
Escola municipal Professor Sávia F. Jacome;15925;0;92.01;2004-11-10;0;1
Escola municipal Professor Sávia F. Jacome;15866;0;92.01;2005-08-28;0;3
Escola municipal Maria Júlia Amorim Rodrigues;10680B;0;92.03;2004-08-11;0;3
Escola municipal Professor Sávia F. Jacome;15596;0;92.01;2004-11-28;1;4
Escola municipal Professor Sávia F. Jacome;15552;0;92.01;2004-11-15;1;4
Escola municipal Maria Júlia Amorim Rodrigues;10689B;0;92.03;2004-05-13;0;3
Escola municipal Professor Sávia F. Jacome;15894;0;92.01;2005-07-10;0;1
Escola municipal Professor Sávia F. Jacome;15618;0;92.01;2004-07-01;0;3
Escola municipal Professor Sávia F. Jacome;15670;0;92.01;2004-12-30;1;3
Escola municipal Professor Sávia F. Jacome;15655;0;92.01;2005-01-20;0;3
Escola municipal Professor Sávia F. Jacome;15844;0;92.01;2005-06-18;1;
Escola municipal Professor Sávia F. Jacome;15509;0;92.01;2004-08-16;0;3
Escola municipal Professor Sávia F. Jacome;15878;0;92.01;2005-04-12;1;3
Escola municipal Professor Sávia F. Jacome;15724;0;92.01;2005-07-28;0;3
Escola municipal Professor Sávia F. Jacome;15854;0;92.01;1900-01-01;1;4
Escola municipal Professor Sávia F. Jacome;15626;0;92.01;1900-01-01;0;2
Escola municipal Professor Sávia F. Jacome;15536;0;92.01;2005-04-26;1;3
Escola municipal Professor Sávia F. Jacome;15789;0;92.01;2004-05-27;1;3
Escola municipal Professor Sávia F. Jacome;15562;0;92.01;2004-01-01;1;1
Escola municipal Professor Sávia F. Jacome;15738;0;92.01;2004-04-23;0;3
Escola municipal Professor Sávia F. Jacome;15783;0;92.01;2900-05-24;0;1
Escola municipal Professor Sávia F. Jacome;15959;0;92.01;1900-05-25;1;0
Escola municipal Professor Sávia F. Jacome;15625;0;92.01;2005-01-11;1;3
Escola municipal Professor Sávia F. Jacome;15786;0;92.01;2004-12-01;1;0
Escola municipal Professor Sávia F. Jacome;15946A;0;92.02;2004-04-13;3;2
Escola municipal Professor Sávia F. Jacome;15646;0;92.01;2005-02-11;1;3
Escola municipal Professor Sávia F. Jacome;15832;0;92.02;2004-09-22;1;1
Escola municipal Professor Sávia F. Jacome;15600;0;92.02;2004-01-28;0;1
Escola municipal Professor Sávia F. Jacome;15698A;0;92.02;2005-01-27;0;3
Escola municipal Professor Sávia F. Jacome;15537;0;92.02;2005-03-07;1;3
Escola municipal Professor Sávia F. Jacome;15636;0;92.02;2019-07-13;1;3
Escola municipal Professor Sávia F. Jacome;15539;0;92.02;2004-08-19;1;3
Escola municipal Professor Sávia F. Jacome;15725;0;92.02;2004-05-11;1;1
Escola municipal Professor Sávia F. Jacome;15607;0;92.02;2005-04-07;0;3
Escola municipal Professor Sávia F. Jacome;15855;0;92.02;2004-12-28;1;4
Escola municipal Professor Sávia F. Jacome;15545;0;92.02;2004-06-25;1;3
Escola municipal Professor Sávia F. Jacome;15753;0;92.02;2004-04-22;1;2
Escola municipal Professor Sávia F. Jacome;15748;0;92.02;2005-03-15;0;3
Escola municipal Professor Sávia F. Jacome;15587;0;92.02;2005-04-07;1;3
Escola municipal Professor Sávia F. Jacome;15892;0;92.02;2004-08-11;0;3
Escola municipal Professor Sávia F. Jacome;15571;0;92.02;2004-11-10;0;1
Escola municipal Professor Sávia F. Jacome;15856;0;92.02;2005-02-22;1;2
Escola municipal Professor Sávia F. Jacome;15662;0;92.02;2004-05-16;0;1
Escola municipal Professor Sávia F. Jacome;15514;0;92.02;2005-03-17;1;3
Escola municipal Professor Sávia F. Jacome;15708;0;92.02;2004-07-11;0;1
Escola municipal Professor Sávia F. Jacome;15769;0;92.02;2004-10-29;1;3
Escola municipal Professor Sávia F. Jacome;15594;0;92.02;2004-09-08;0;3
Escola municipal Professor Sávia F. Jacome;15597;0;92.02;2004-02-19;1;3
Escola municipal Professor Sávia F. Jacome;15788;0;92.02;2004-11-04;0;4
Escola municipal Professor Sávia F. Jacome;15958;0;92.03;2005-07-15;1;4
Escola municipal Professor Sávia F. Jacome;15716;0;92.02;2005-04-04;0;0
Escola municipal Professor Sávia F. Jacome;15660A;0;92.03;2004-11-25;0;3
Escola municipal Professor Sávia F. Jacome;15885;0;92.03;2004-06-19;0;3
Escola municipal Professor Sávia F. Jacome;15988;0;92.02;2004-08-02;0;1
Escola municipal Professor Sávia F. Jacome;15706;0;92.02;2005-03-05;1;0
Escola municipal Professor Sávia F. Jacome;15734;0;92.03;2005-02-01;1;1
Escola municipal Professor Sávia F. Jacome;15857;0;92.02;2003-12-05;1;1
Escola municipal Professor Sávia F. Jacome;15864;0;92.03;2004-07-01;1;3
Escola municipal Professor Sávia F. Jacome;15663;0;92.02;2004-05-18;1;3
Escola municipal Professor Sávia F. Jacome;15806;0;92.03;2004-11-22;1;4
Escola municipal Professor Sávia F. Jacome;15809;0;92.02;2004-07-13;1;3
Escola municipal Professor Sávia F. Jacome;15875;0;92.03;2004-06-07;0;3
Escola municipal Professor Sávia F. Jacome;15628;0;92.03;2004-07-26;0;3
Escola municipal Professor Sávia F. Jacome;15781;0;92.03;2004-07-27;0;2
Escola municipal Professor Sávia F. Jacome;15569;0;92.03;2019-10-25;0;3
Escola municipal Professor Sávia F. Jacome;15831;0;92.03;2003-03-19;0;3
Escola municipal Professor Sávia F. Jacome;15956;0;92.03;2004-06-05;1;3
Escola municipal Professor Sávia F. Jacome;15567A;0;92.03;2004-06-05;0;3
Escola municipal Professor Sávia F. Jacome;15579;0;92.03;2004-04-26;1;0
Escola municipal Professor Sávia F. Jacome;15873;0;92.03;2005-02-04;1;3
Escola municipal Professor Sávia F. Jacome;15842;0;92.03;2004-09-15;0;3
Escola municipal Professor Sávia F. Jacome;15764;0;92.03;2004-08-05;2;3
Escola municipal Professor Sávia F. Jacome;15674;0;92.03;2004-07-03;0;3
Escola municipal Professor Sávia F. Jacome;15907;0;92.03;2004-11-28;1;3
Escola municipal Professor Sávia F. Jacome;15746;0;92.03;2004-08-06;1;1
Escola municipal Professor Sávia F. Jacome;15735;0;92.03;2004-06-07;1;3
Escola municipal Professor Sávia F. Jacome;15956A;0;92.03;2004-06-05;1;3
Escola municipal Professor Sávia F. Jacome;15683;0;92.03;2004-12-16;1;4
Escola municipal Professor Sávia F. Jacome;15967;0;92.03;2005-06-30;1;1
Escola municipal Professor Sávia F. Jacome;14487A;0;92.03;2005-01-22;1;3
Escola municipal Professor Sávia F. Jacome;15587A;0;92.03;2005-01-22;1;3
Escola municipal Professor Sávia F. Jacome;15783A;0;92.03;1900-01-01;0;3
Escola municipal Professor Sávia F. Jacome;15775;0;92.03;2019-01-10;0;3
Escola municipal Professor Sávia F. Jacome;15848;0;92.03;2004-06-26;0;3
Escola municipal Professor Sávia F. Jacome;15597A;0;92.03;2005-06-10;0;1
Escola municipal Professor Sávia F. Jacome;15982;0;92.03;2004-12-12;1;3
Escola municipal de T.I. Anisio Spenola Teixeira;11347;3;92.01;2004-09-14;0;2
Escola municipal de T.I. Anisio Spenola Teixeira;11123;3;92.01;2005-04-23;1;3
Escola municipal de T.I. Anisio Spenola Teixeira;11240;3;92.01;2005-02-04;0;3
Escola municipal de T.I.Almirante Tamandare;11653A;3;92.01;2004-05-13;1;4
Escola municipal de T.I. Anisio Spenola Teixeira;11044;3;92.01;2005-04-23;1;3
Escola municipal de T.I.Almirante Tamandare;11623B;3;92.01;2004-04-26;1;3
Escola municipal de T.I. Anisio Spenola Teixeira;11177;3;92.01;2005-05-05;1;3
Escola municipal de T.I.Almirante Tamandare;11723A;3;92.01;2005-03-13;1;0
Escola municipal de T.I. Anisio Spenola Teixeira;11009;3;92.01;2005-03-04;1;2
Escola municipal de T.I.Almirante Tamandare;11917A;3;92.01;2005-06-28;1;3
Escola municipal de T.I. Anisio Spenola Teixeira;11035;3;92.01;2004-05-14;0;1
Escola municipal de T.I. Anisio Spenola Teixeira;11208;3;92.01;2004-12-05;1;3
Escola municipal de T.I. Anisio Spenola Teixeira;11289;3;92.01;2005-02-03;1;
Escola municipal de T.I. Anisio Spenola Teixeira;11038;3;92.01;2005-11-21;1;4
Escola municipal de T.I.Almirante Tamandare;11642A;3;92.01;2004-05-15;1;4
Escola municipal de T.I.Almirante Tamandare;11579B;3;92.01;2004-06-06;0;3
Escola municipal de T.I. Anisio Spenola Teixeira;11384;3;92.01;2005-02-15;;
Escola municipal de T.I. Anisio Spenola Teixeira;11442;3;92.01;2005-04-10;1;4
Escola municipal de T.I.Almirante Tamandare;11816;3;92.01;2004-10-25;0;2
Escola municipal de T.I.Almirante Tamandare;11792A;3;92.01;2004-01-19;1;3
Escola municipal de T.I. Anisio Spenola Teixeira;11419;3;92.01;2004-06-06;0;2
Escola municipal de T.I. Anisio Spenola Teixeira;11162;3;92.01;2004-06-25;1;3
Escola municipal de T.I. Anisio Spenola Teixeira;11151;3;92.01;2004-09-09;0;
Escola municipal de T.I.Almirante Tamandare;11996A;3;92.01;2004-06-28;0;3
Escola municipal de T.I. Anisio Spenola Teixeira;11280;3;92.01;2004-11-16;1;4
Escola municipal de T.I. Anisio Spenola Teixeira;11005;3;92.01;2004-06-08;0;4
Escola municipal de T.I.Almirante Tamandare;11926A;3;92.01;2005-03-16;0;3
Escola municipal de T.I.Almirante Tamandare;11765A;3;92.01;2004-08-19;0;1
Escola municipal de T.I. Anisio Spenola Teixeira;11212;3;92.01;2005-04-12;0;3
Escola municipal de T.I. Anisio Spenola Teixeira;11187;3;92.01;2005-03-20;1;3
Escola municipal de T.I. Anisio Spenola Teixeira;11029;3;92.01;2005-05-01;0;3
Escola municipal de T.I.Almirante Tamandare;11825A;3;92.01;2004-07-05;1;1
Escola municipal de T.I. Anisio Spenola Teixeira;11024;3;92.01;2004-08-04;0;3
Escola municipal de T.I.Almirante Tamandare;11947A;3;92.01;2005-06-28;0;3
Escola municipal de T.I. Anisio Spenola Teixeira;11289B;3;92.01;2005-05-07;1;4
Escola municipal de T.I. Anisio Spenola Teixeira;11006;3;92.01;2004-05-16;0;3
Escola municipal de T.I.Almirante Tamandare;11543A;3;92.01;2005-04-13;1;3
Escola municipal de T.I. Anisio Spenola Teixeira;11250;3;92.01;2004-12-02;0;0
Escola municipal de T.I.Almirante Tamandare;11693A;3;92.01;2005-03-18;1;1
Escola municipal de T.I.Almirante Tamandare;11818;1;92.01;2005-04-15;1;2
Escola municipal de T.I.Almirante Tamandare;11714A;3;92.01;2004-12-22;1;0
Escola municipal de T.I. Anisio Spenola Teixeira;11131;3;92.02;2004-09-09;1;4
Escola municipal de T.I.Almirante Tamandare;11705A;3;92.01;2004-04-01;0;3
Escola municipal de T.I. Anisio Spenola Teixeira;11452;3;92.01;2004-04-18;0;3
Escola municipal de T.I. Anisio Spenola Teixeira;11248;3;92.01;2004-06-21;1;4
Escola municipal de T.I.Almirante Tamandare;11748A;3;92.01;2006-07-03;1;1
Escola municipal de T.I. Anisio Spenola Teixeira;11159;3;92.02;2005-03-26;1;0
Escola municipal de T.I.Almirante Tamandare;11782A;3;92.01;2005-06-26;0;3
Escola municipal de T.I.Almirante Tamandare;11727B;3;92.01;2005-02-05;0;3
Escola municipal de T.I.Almirante Tamandare;11874A;3;92.01;2004-08-06;0;3
Escola municipal de T.I. Anisio Spenola Teixeira;11345;3;92.02;2005-10-06;1;0
Escola municipal de T.I. Anisio Spenola Teixeira;11206;3;92.02;2004-07-19;0;3
Escola municipal de T.I. Anisio Spenola Teixeira;11379;3;92.02;2005-07-11;1;4
Escola municipal de T.I.Almirante Tamandare;11929A;3;92.01;2004-07-29;0;3
Escola municipal de T.I. Anisio Spenola Teixeira;11205;3;92.02;2005-03-14;0;3
Escola municipal de T.I. Anisio Spenola Teixeira;11357;3;92.02;2004-06-09;0;3
Escola municipal de T.I. Anisio Spenola Teixeira;11265;3;92.02;2004-04-21;1;3
Escola municipal de T.I. Anisio Spenola Teixeira;11212A;3;92.02;2001-08-04;0;0
Escola municipal de T.I.Almirante Tamandare;11572A;3;92.01;2003-11-03;0;3
Escola municipal de T.I. Anisio Spenola Teixeira;11468;3;92.02;2004-04-19;0;3
Escola municipal de T.I. Anisio Spenola Teixeira;11390;3;92.02;2004-07-03;0;4
Escola municipal de T.I.Almirante Tamandare;11671;3;92.01;2005-02-09;0;1
Escola municipal de T.I. Anisio Spenola Teixeira;11258;3;92.02;2005-03-20;0;1
Escola municipal de T.I. Anisio Spenola Teixeira;11276;3;92.02;2004-05-14;0;4
Escola municipal de T.I. Anisio Spenola Teixeira;11193;3;92.02;2005-01-07;0;1
Escola municipal de T.I.Almirante Tamandare;11969A;3;92.01;2005-04-04;1;4
Escola municipal de T.I. Anisio Spenola Teixeira;11375;3;92.02;2005-05-14;1;3
Escola municipal de T.I.Almirante Tamandare;11791A;3;92.01;2004-04-26;0;4
Escola municipal de T.I.Almirante Tamandare;11715;3;92.01;2005-08-23;1;1
Escola municipal de T.I. Anisio Spenola Teixeira;11461;3;92.02;2004-09-29;0;4
Escola municipal de T.I. Anisio Spenola Teixeira;11158;3;92.02;2004-11-02;0;4
Escola municipal de T.I. Anisio Spenola Teixeira;11226;3;92.02;2005-04-18;1;4
Escola municipal de T.I. Anisio Spenola Teixeira;11234;3;92.02;2005-04-04;0;0
Escola municipal de T.I.Almirante Tamandare;11955A;3;92.01;2004-10-05;0;3
Escola municipal de T.I. Anisio Spenola Teixeira;11415;3;92.02;2004-11-12;0;1
Escola municipal de T.I.Almirante Tamandare;11813A;3;92.01;2004-11-19;0;1
Escola municipal de T.I. Anisio Spenola Teixeira;11195;3;92.02;2005-04-27;1;3
Escola municipal de T.I. Anisio Spenola Teixeira;11205A;3;92.02;2005-02-06;0;3
Escola municipal de T.I.Almirante Tamandare;11794;3;92.01;2004-11-05;1;3
Escola municipal de T.I.Almirante Tamandare;11788A;3;92.01;2005-03-12;0;3
Escola municipal de T.I. Anisio Spenola Teixeira;11164;3;92.02;2004-04-24;0;3
Escola municipal de T.I. Anisio Spenola Teixeira;11138;3;92.02;2004-04-20;0;2
Escola municipal de T.I.Almirante Tamandare;11595;3;92.01;2005-09-20;1;4
Escola municipal de T.I. Anisio Spenola Teixeira;11100;3;92.02;2005-08-04;0;3
Escola municipal de T.I. Anisio Spenola Teixeira;11349;3;92;2005-03-09;1;3
Escola municipal de T.I. Anisio Spenola Teixeira;11342;0;92.02;2005-07-11;1;
Escola municipal de T.I.Almirante Tamandare;11695;3;92.01;2004-06-28;1;3
Escola municipal de T.I. Anisio Spenola Teixeira;11303;3;92.02;2004-11-22;0;0
Escola municipal de T.I.Almirante Tamandare;11567A;3;92.01;2005-05-24;0;2
Escola municipal de T.I.Almirante Tamandare;11734A;3;92.02;2004-09-06;0;3
Escola municipal de T.I.Almirante Tamandare;11787A;3;92.02;2004-01-21;1;3
Escola municipal de T.I.Almirante Tamandare;11520A;3;92.02;2004-04-13;0;2
Escola municipal de T.I.Almirante Tamandare;11837A;3;92.02;2005-07-27;1;3
Escola municipal de T.I.Almirante Tamandare;11535A;3;92.02;2003-10-17;1;3
Escola municipal de T.I.Almirante Tamandare;11591A;3;92.01;2005-06-18;0;3
Escola municipal de T.I.Almirante Tamandare;11524A;3;92.02;2003-09-13;1;1
Escola municipal de T.I.Almirante Tamandare;11599D;3;92.01;2005-02-25;0;3
Escola municipal de T.I.Almirante Tamandare;11796A;3;92.02;2004-08-27;0;3
Escola municipal de T.I.Almirante Tamandare;11921A;3;92.02;2004-09-30;1;4
Escola municipal de T.I.Almirante Tamandare;11813B;3;92.02;2005-05-16;1;1
Escola municipal de T.I.Almirante Tamandare;11891B;3;92.02;2005-02-02;0;1
Escola municipal de T.I.Almirante Tamandare;11778A;3;92.02;2005-05-10;0;3
Escola municipal de T.I.Almirante Tamandare;11990A;3;92.02;2004-04-28;0;0
Escola municipal de T.I.Almirante Tamandare;11523A;3;92.02;2004-07-01;0;2
Escola municipal de T.I.Almirante Tamandare;11556;3;92.02;2005-07-16;1;2
Escola municipal de T.I.Almirante Tamandare;11528A;3;92.02;2004-07-01;0;2
Escola municipal de T.I.Almirante Tamandare;11564A;3;92.02;2005-04-16;0;3
Escola municipal de T.I.Almirante Tamandare;11744A;3;92.02;2005-10-22;0;3
Escola municipal de T.I.Almirante Tamandare;11980A;3;92.02;2004-08-16;1;1
Escola municipal de T.I.Almirante Tamandare;11692A;3;92.02;2004-12-20;1;3
Escola municipal de T.I.Almirante Tamandare;11948A;3;92.02;2004-09-28;1;3
Escola municipal de T.I.Almirante Tamandare;11531A;3;92.02;2004-10-22;1;3
Escola municipal de T.I.Almirante Tamandare;11774;3;92.02;2006-05-21;1;3
Escola municipal de T.I.Almirante Tamandare;11666A;3;92.02;2005-03-11;1;3
Escola municipal de T.I.Almirante Tamandare;11647A;3;92.02;2005-04-16;0;3
Escola municipal de T.I.Almirante Tamandare;11738;3;92.02;2004-10-05;0;3
Escola municipal de T.I.Almirante Tamandare;11899A;3;92.02;2004-11-23;0;3
Escola municipal de T.I.Almirante Tamandare;11649A;3;92.02;2005-01-20;0;3
Escola municipal de T.I.Almirante Tamandare;11859;3;92.02;2004-06-09;1;0
Escola municipal de T.I.Almirante Tamandare;11579C;3;92.02;2004-12-02;0;1
Escola municipal de T.I.Almirante Tamandare;11606A;3;92.02;2004-09-19;1;3
Escola municipal de T.I.Almirante Tamandare;11515B;3;92.02;2005-05-03;0;3
Escola municipal de T.I.Almirante Tamandare;11870A;3;92.02;2005-02-09;1;3
Escola municipal de T.I.Almirante Tamandare;11650A;3;92.02;2004-08-16;0;4
Escola municipal de T.I.Almirante Tamandare;11516;3;92.02;2004-10-31;0;0
Escola municipal de T.I.Almirante Tamandare;11511A;3;92.02;2004-09-06;1;3
Escola municipal de T.I.Almirante Tamandare;11936B;3;92.02;2005-02-05;1;3
Escola municipal de T.I.Almirante Tamandare;11508A;3;92.02;2004-04-02;0;3
Escola municipal de T.I.Almirante Tamandare;11551;3;92.02;2004-06-10;0;1
Escola municipal de T.I.Almirante Tamandare;11815A;3;92.02;2004-11-19;1;1
Escola municipal de T.I. Anisio Spenola Teixeira;11699A;3;92.02;2004-09-19;0;1
Escola municipal de T.I.Almirante Tamandare;11750B;3;92.02;2005-06-28;0;1
Escola municipal de T.I. Caroline C. C. da Silva;13653;3;92.02;2004-10-08;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13936;3;92.02;2004-08-11;0;1
Escola municipal de T.I. Caroline C. C. da Silva;13624;3;92.02;2004-08-18;0;1
Escola municipal de T.I. Caroline C. C. da Silva;13583;3;92.02;2004-08-31;1;0
Escola municipal de T.I. Caroline C. C. da Silva;13567;3;92.02;2004-09-27;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13824;3;92.02;2019-11-05;1;3
Escola municipal de T.I. Caroline C. C. da Silva;13730;3;92.02;2004-10-27;1;4
Escola municipal de T.I. Caroline C. C. da Silva;13548;3;92.02;2006-09-09;0;
Escola municipal de T.I. Caroline C. C. da Silva;13948;3;92.02;2005-02-16;1;1
Escola municipal de T.I. Caroline C. C. da Silva;13760;3;92.02;2004-07-11;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13822;3;92.02;2004-08-23;1;0
Escola municipal de T.I. Caroline C. C. da Silva;13842;3;92.02;2005-01-16;0;4
Escola municipal de T.I. Caroline C. C. da Silva;13628;3;92.02;2004-12-26;1;2
Escola municipal de T.I. Caroline C. C. da Silva;13511;3;92.02;2004-06-10;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13723;3;92.02;2004-06-16;0;4
Escola municipal de T.I. Caroline C. C. da Silva;13697;3;92.02;2004-12-28;0;3
Escola municipal de T.I. Caroline C. C. da Silva;13554;3;92.02;2002-06-30;0;
